Sample_ID	Well	Plate_ID	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	auc_lin	auc_log	k_lin	k_log	death_lin	death_log	gr	dr	td	lagC	lagP	t_k	t_gr	t_dr	diauxie	MSE	K_Error > 20%
64	F5	210831_Cstr	1	0	0	0.084	0.083	0.084	0.03357916666666666		0.084	9.074223320694637e-05	-0.0002470853131122971	0.0003350092146552075	0.0006727238453556737	5.652781468247492e-05	0.0006727238453556908	0.9932666787601839	-0.12290586438751434	0.6978460018664333	0.028801595076126688	0.0125	0.0375	0.020833333333333332	0.041666666666666664	0.0	4.349461614858091e-09	TRUE
65	F6	210831_Cstr	1	0	0	0.082	0.082	0.083	0.03282083333333334		0.082	-1.2308961893729245e-08	0.0002042723414854092	0.0	0.0005110559353050052	0.0	0.0	-1.481497175948886e-06	-2.714488149001076e-06	-467869.3903793577	344.95910191504635	0.0	0.0	0.0	0.3958333333333333	0.0	4.947237321865132e-08	TRUE
66	F7	210831_Cstr	1	0	0	0.093	0.093	0.386	0.11156250000000001		0.093	0.07431442942701408	0.4001337306129435	0.28024100845761235	1.3893756889027604	0.0	0.0	11.959745027334446	0.12399758060521938	0.057956685445695655	0.04582580384257093	0.0	0.3958333333333333	0.10833333333333334	0.3958333333333333	0.0	0.0001130925247540732	FALSE
67	F8	210831_Cstr	1	0	0	0.094	0.094	0.399	0.11769583333333333		0.094	0.07970081870543821	0.41647551112250536	0.2961192834369831	1.4254680972161893	0.0	0.0	11.160892119180984	0.584106764140988	0.06210499780467462	0.04114710542356956	0.0	0.3958333333333333	0.125	0.3958333333333333	0.0	4.038423913755206e-05	FALSE
68	F9	210831_Cstr	1	0	0	0.093	0.093	0.47	0.13597083333333332		0.093	0.09877357580489923	0.46690266953547693	0.37073242557908187	1.606617809645961	0.002195966124915072	0.004747094193147561	13.467783164762858	-0.6720656459148211	0.0514670582441138	0.04589412853602563	0.0	0.37916666666666665	0.1125	0.3958333333333333	0.0	1.864674475210487e-05	FALSE
69	F10	210831_Cstr	1	0	0	0.082	0.082	0.082	0.0328		0.082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	inf	inf	0.0	0.0	0.0	0.0	0.0	0.0	FALSE
70	F11	210831_Cstr	1	0	0	0.083	0.083	0.084	0.03332083333333333		0.083	0.00012176152872399673	0.0014124486417825576	0.0005271427047605914	0.006204049024013877	0.00022344487650372002	0.0026790421160554686	0.034421808315202536	-0.03879760854920333	20.136861323866416	0.06520327042731972	0.0	0.2833333333333333	0.17083333333333334	0.3958333333333333	0.0	1.7033216487539275e-07	TRUE
71	F12	210831_Cstr	1	0	0	0.084	0.083	0.084	0.03355833333333333		0.084	-4.8140432313330435e-05	-0.00047612032598147295	0.0	0.00024354500942335756	0.0	0.0	-0.00404596214338495	-0.00897356183594911	-171.3182565717339	-0.2549271190052989	0.0	0.0	0.3958333333333333	0.20416666666666666	0.0	8.481343412942652e-08	FALSE
72	G1	210831_Cstr	1	0	0	0.092	0.092	0.747	0.20612083333333334		0.092	0.16936838423316525	0.6147968435850328	0.6540912328330478	2.0928902663260374	0.0005791763988972631	0.0007767137355898512	17.580805647750367	-0.31263414414594987	0.03942636045513876	0.037340231780445314	0.0	0.39166666666666666	0.09583333333333334	0.3958333333333333	0.0	5.853886385926486e-06	FALSE
73	G2	210831_Cstr	1	0	0	0.09	0.09	0.566	0.15895		0.09	0.12303391858756024	0.5285717343032724	0.47532969308948564	1.8372159297246142	0.0	0.0	13.810202288525755	0.549716542881232	0.050190950579764394	0.042129569532915814	0.0	0.3958333333333333	0.11666666666666667	0.3958333333333333	0.0	3.1839406139833383e-06	FALSE
74	G3	210831_Cstr	1	0	0	0.093	0.093	0.56	0.16061250000000002		0.093	0.12325171246213637	0.52056613062191	0.4649614528868654	1.792396363310262	0.0	0.0	14.55945868248811	0.006031649465336693	0.04760803239159241	0.04738313637931761	0.0	0.3958333333333333	0.11666666666666667	0.3958333333333333	0.0	3.0130942203365213e-06	FALSE
75	G4	210831_Cstr	1	0	0	0.083	0.083	0.084	0.03325		0.083	7.140143564514819e-05	0.0005750796248579482	0.0007282603466697846	0.008033178287729075	0.0006694293790630995	0.008033061655642357	0.19271568615260626	-0.15179382799217953	3.5967346218566822	0.012802696178285018	0.0	0.06666666666666667	0.03333333333333333	0.09583333333333334	0.0	5.4879986150252066e-08	TRUE
